duration_hours,start_forecast_hour,end_forecast_hour,valid_start_utc,valid_end_utc,message_count,variables,grib2,grib2_sha256,sidecar,sidecar_sha256,inventory,inventory_sha256,size_bytes
12,12,24,2026-09-24T00:00:00Z,2026-09-24T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f12_f24/hrrr_2026092312_f12_f24_gnncsgd_12h_core.grib2,78fad8ae426ffc0f5fa700a22fd7714ba278282cffb3a306793c7f8d28988504,12h/f12_f24/hrrr_2026092312_f12_f24_gnncsgd_12h_core.grib2.json,17c7e1434f05defa5da8e93b94dacc1e72262ad157162f488619a3f38edfef97,12h/f12_f24/wgrib2_inventory.txt,078546aa95f24b87c1920883fc4cfb5421e6a17bea6fcc356f74399b2f3d7152,219342
12,18,30,2026-09-24T06:00:00Z,2026-09-24T18:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f18_f30/hrrr_2026092312_f18_f30_gnncsgd_12h_core.grib2,f94dec92c2ea1a59928c08e285c3a6d07a8f59cb334fcff86ce7c6ecf8777b9f,12h/f18_f30/hrrr_2026092312_f18_f30_gnncsgd_12h_core.grib2.json,6f7efca7809d1b2aa0203137884cca657da21c68578fa817eff0fdbf4d949115,12h/f18_f30/wgrib2_inventory.txt,394ddfd1bacfeaff412c06a34553abdcf4feb41fc3ea9098d101838a86be0cd5,219342
12,24,36,2026-09-24T12:00:00Z,2026-09-25T00:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f24_f36/hrrr_2026092312_f24_f36_gnncsgd_12h_core.grib2,df0e79f2b091af16b490132f1e0dda86d1f6120b3881c5ff99288e719052d557,12h/f24_f36/hrrr_2026092312_f24_f36_gnncsgd_12h_core.grib2.json,d339b77ea897a89daf55179624327ecc0862a3c76fba4fd2851958561f46132e,12h/f24_f36/wgrib2_inventory.txt,2f373f5f5908c750284c6bddcfe03c37bcc0f06e7b5429ddc8faf5e3905d1d1d,219342
12,30,42,2026-09-24T18:00:00Z,2026-09-25T06:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f30_f42/hrrr_2026092312_f30_f42_gnncsgd_12h_core.grib2,3a6bf07afe659dbc948adb55f826944d02d5bb2834034508b97deb325c4ffa01,12h/f30_f42/hrrr_2026092312_f30_f42_gnncsgd_12h_core.grib2.json,f97a4118baf561581646f406ffcd4d7b4734d2ae77ce9c8d8abf5d35daad6263,12h/f30_f42/wgrib2_inventory.txt,41abcf494130b7ba38a9a775dd5e52aff1ba8012838a180ff969b3ea3b9d6cc4,219342
12,36,48,2026-09-25T00:00:00Z,2026-09-25T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f36_f48/hrrr_2026092312_f36_f48_gnncsgd_12h_core.grib2,e2e35c3c47e635501b0c2228410f78c56d7a627986d341367e0bd7a21f5eeda4,12h/f36_f48/hrrr_2026092312_f36_f48_gnncsgd_12h_core.grib2.json,5a0f14d083b5e5c16ad901f25a6e05af451489959d4035338cd533f13f2a2acc,12h/f36_f48/wgrib2_inventory.txt,5ef3367076456e17b0df7b3327c82d2969caaba9225d693cfffb4dfc541cf2c9,219342
24,0,24,2026-09-23T12:00:00Z,2026-09-24T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f00_f24/hrrr_2026092312_f00_f24_gnncsgd_24h_core.grib2,5d490637e2a8779d8eff576f3b578e1c3176caccdf270020f83b128d7087b162,24h/f00_f24/hrrr_2026092312_f00_f24_gnncsgd_24h_core.grib2.json,f36133a228882fa22b471e201e680bb1276e95127e4b8094f2a80b8f100ede3a,24h/f00_f24/wgrib2_inventory.txt,2898d169349784ef8cbdc745a3d1cee8d4cd0ca341a680e71bc24d79ccdeaccd,263213
24,6,30,2026-09-23T18:00:00Z,2026-09-24T18:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f06_f30/hrrr_2026092312_f06_f30_gnncsgd_24h_core.grib2,df890ed5e90c7ff8d1f5bc39f7d377ef344a6b8405ac7fac421b48dc4ba326a0,24h/f06_f30/hrrr_2026092312_f06_f30_gnncsgd_24h_core.grib2.json,aaae5fd9b327bc7b613dd79b1648119224a008db4e8d89cd1d006e301e312c35,24h/f06_f30/wgrib2_inventory.txt,a21f9674892850436d94cb865b5de61105c277bee03f8367f4ddb9531642b994,263213
24,12,36,2026-09-24T00:00:00Z,2026-09-25T00:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f12_f36/hrrr_2026092312_f12_f36_gnncsgd_24h_core.grib2,6d760d90bbb347e6654288a5268a1dde31defbb5c4813a24405516b56352812e,24h/f12_f36/hrrr_2026092312_f12_f36_gnncsgd_24h_core.grib2.json,27aa8af0b4501b58a2f66737355d5ebe37b42a9d1e7ee0523ef06b40e637b59c,24h/f12_f36/wgrib2_inventory.txt,ee755eb674838cec9af97f24eb77e0b06cadfbc28b211f0c22bbe2c4b52c8b1c,263213
24,18,42,2026-09-24T06:00:00Z,2026-09-25T06:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f18_f42/hrrr_2026092312_f18_f42_gnncsgd_24h_core.grib2,d0cbe775fd3cbe34b27b985aee1034ad5eff7988088dbd5cbfdf20b95171337d,24h/f18_f42/hrrr_2026092312_f18_f42_gnncsgd_24h_core.grib2.json,da81d130f6fab3aca28f9ee44404f3960a90cf7f6ed62ff5316437c866e51f6d,24h/f18_f42/wgrib2_inventory.txt,0b172a169c89785644210b8785dddec44e7e8bf309a068ed8881ce4e97ee61bb,263213
24,24,48,2026-09-24T12:00:00Z,2026-09-25T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f24_f48/hrrr_2026092312_f24_f48_gnncsgd_24h_core.grib2,c44c7d279b47067ab2723f6b8859cedb5e5faed0276746434b46cf88e38a9969,24h/f24_f48/hrrr_2026092312_f24_f48_gnncsgd_24h_core.grib2.json,f0bf69f19c716bb99cbdec05e6adad7228dec34a6aab4bcadb792924e61b5fa7,24h/f24_f48/wgrib2_inventory.txt,607dcb1e478f5e95db8129afbaf9b255fef68cdf8a34b362de77dad260df3ccc,263213
